g 71 40 2.04033
h 71 40 0.54841
g 71 41 -1.62065
h 71 41 1.69263
g 71 42 -0.38676
h 71 42 -0.90517
g 71 43 -0.00142
h 71 43 -2.58153
g 71 44 0.5238
h 71 44 -1.76464
g 71 45 -0.18493
h 71 45 -0.03177
g 71 46 -1.17967
h 71 46 -0.98679
g 71 47 -0.83985
h 71 47 0.34654
g 71 48 0.04637
h 71 48 -0.00536
g 71 49 1.10917
h 71 49 -0.8575
g 71 50 -0.80776
h 71 50 -0.99951
g 71 51 -1.53347
h 71 51 -0.25218
g 71 52 -0.35573
h 71 52 -1.41168
g 71 53 -0.25255
h 71 53 -0.88962
g 71 54 -0.08813
h 71 54 -0.92336
g 71 55 -0.70078
h 71 55 0.95734
g 71 56 -0.71746
h 71 56 0.17035
g 71 57 -0.46467
h 71 57 -0.77709
g 71 58 0.34859
h 71 58 -0.28109
g 71 59 1.92782
h 71 59 0.39817
g 71 60 -0.63346
h 71 60 0.22583
g 71 61 -1.71011
h 71 61 -2.12644
g 71 62 -0.12013
h 71 62 0.42096
g 71 63 1.56768
h 71 63 0.30227
g 71 64 -0.69201
h 71 64 1.40611
g 71 65 -0.9496
h 71 65 0.46713
g 71 66 -1.04767
h 71 66 -0.10437
g 71 67 0.15599
h 71 67 -0.07839
g 71 68 1.13628
h 71 68 -1.12385
g 71 69 -1.00413
h 71 69 -1.8202
g 71 70 0.10074
h 71 70 0.14893
g 71 71 -0.58619
h 71 71 0.41129
g 72 0 -0.45896
g 72 1 -0.75979
h 72 1 -0.73192
g 72 2 2.02063
h 72 2 -0.77309
g 72 3 -1.43165
h 72 3 -0.31433
g 72 4 -1.43266
h 72 4 1.04428
g 72 5 0.5602
h 72 5 -0.86992
g 72 6 0.6334
h 72 6 -0.65153
g 72 7 -1.25769
h 72 7 -0.29832
g 72 8 -0.50156
h 72 8 1.23247
g 72 9 0.28803
h 72 9 0.05113
g 72 10 -0.38397
h 72 10 -1.00115
g 72 11 0.92576
h 72 11 0.26891
g 72 12 0.41465
h 72 12 -0.0608
g 72 13 -1.72946
h 72 13 0.87516
g 72 14 -0.08282
h 72 14 1.2752
g 72 15 0.59891
h 72 15 0.72684
g 72 16 -0.81234
h 72 16 1.11359
g 72 17 -0.75027
h 72 17 0.65804
g 72 18 0.38285
h 72 18 -0.38676
g 72 19 1.84609
h 72 19 -1.27451
g 72 20 0.07157
h 72 20 0.30345
g 72 21 0.49979
h 72 21 0.58307
g 72 22 0.4847
h 72 22 -1.63726
g 72 23 -1.45756
h 72 23 -2.83709
g 72 24 -1.83717
h 72 24 -0.26837
g 72 25 -0.15087
h 72 25 2.78466
g 72 26 1.14364
h 72 26 0.72509
g 72 27 0.89029
h 72 27 -1.96066
g 72 28 0.86842
h 72 28 -0.12512
g 72 29 -1.01009
h 72 29 0.29939
g 72 30 -0.56997
h 72 30 -1.12138
g 72 31 -0.49555
h 72 31 2.27892
g 72 32 -1.33583
h 72 32 1.32348
g 72 33 0.33221
h 72 33 0.01592
g 72 34 0.72907
h 72 34 -0.00839
g 72 35 0.81269
h 72 35 1.08964
g 72 36 -0.33183
h 72 36 0.64992
g 72 37 -0.03449
h 72 37 1.816
g 72 38 -0.49173
h 72 38 0.36492
g 72 39 0.05645
h 72 39 0.07435
g 72 40 -1.19425
h 72 40 -0.06166
g 72 41 0.99399
h 72 41 -1.20019
g 72 42 -1.03591
h 72 42 -0.18364
g 72 43 0.05853
h 72 43 0.91912
g 72 44 -1.20424
h 72 44 2.70885
g 72 45 -0.13922
h 72 45 0.10763
g 72 46 0.85476
h 72 46 -0.47036
g 72 47 1.88171
h 72 47 0.9936
g 72 48 0.43679
h 72 48 0.24316
g 72 49 -0.82683
h 72 49 -0.06323
g 72 50 0.61208
h 72 50 -0.78253
g 72 51 0.75025
h 72 51 -0.30175
g 72 52 0.80388
h 72 52 0.02043
g 72 53 -0.5113
h 72 53 2.67224
g 72 54 -0.57903
h 72 54 1.84079
g 72 55 0.73074
h 72 55 0.06937
g 72 56 0.68952
h 72 56 0.56157
g 72 57 -0.40942
h 72 57 -0.26561
g 72 58 0.38139
h 72 58 0.1117
g 72 59 -0.14957
h 72 59 -0.83121
g 72 60 0.26237
h 72 60 0.18606
g 72 61 -0.56554
h 72 61 0.59096
g 72 62 1.83689
h 72 62 2.16277
g 72 63 0.03648
h 72 63 1.22269
g 72 64 -0.23528
h 72 64 -0.17559
g 72 65 0.63373
h 72 65 0.31113
g 72 66 0.83869
h 72 66 -0.39716
g 72 67 -0.57851
h 72 67 -2.01713
g 72 68 -1.2363
h 72 68 0.75421
g 72 69 -0.04907
h 72 69 0.71822
g 72 70 -1.17625
h 72 70 0.67194
g 72 71 0.0998
h 72 71 1.07206
g 72 72 -0.59754
h 72 72 0.70044
g 73 0 -0.72068
g 73 1 0.89708
h 73 1 0.08466
g 73 2 0.92479
h 73 2 1.28922
g 73 3 -0.79403
h 73 3 0.32306
g 73 4 2.02314
h 73 4 -1.29935
g 73 5 0.0517
h 73 5 -0.50159
g 73 6 -1.51857
h 73 6 0.66712
g 73 7 -0.32683
h 73 7 0.51068
g 73 8 0.57331
h 73 8 -0.09521
g 73 9 0.14798
h 73 9 -0.55657
g 73 10 0.53578
h 73 10 0.32003
g 73 11 -1.36088
h 73 11 -0.52778
g 73 12 -1.41257
h 73 12 0.06423
g 73 13 0.68931
h 73 13 1.40406
g 73 14 1.43737
h 73 14 1.05516
g 73 15 0.3239
h 73 15 -0.02056
g 73 16 0.0053
h 73 16 -1.16004
g 73 17 0.29544
h 73 17 -0.66685
g 73 18 -0.31478
h 73 18 0.55177
g 73 19 -1.30577
h 73 19 0.59671
g 73 20 0.44395
h 73 20 0.84245
g 73 21 0.46555
h 73 21 -0.94412
g 73 22 0.06266
h 73 22 -0.96894
g 73 23 -0.95632
h 73 23 2.01015
g 73 24 1.27827
h 73 24 2.18155
g 73 25 0.95796
h 73 25 -0.01929
g 73 26 0.28183
h 73 26 -0.94308
g 73 27 -0.67147
h 73 27 0.51696
g 73 28 -1.82322
h 73 28 0.34925
g 73 29 -0.59373
h 73 29 -0.01321
g 73 30 -0.16247
h 73 30 0.61655
g 73 31 0.04407
h 73 31 -0.97421
g 73 32 -1.04996
h 73 32 -1.21378
g 73 33 0.14895
h 73 33 -0.34317
g 73 34 0.69055
h 73 34 0.03864
g 73 35 0.15615
h 73 35 -1.31732
g 73 36 -0.94482
h 73 36 -1.48763
g 73 37 -1.0729
h 73 37 -1.21314
g 73 38 -0.95097
h 73 38 -0.09439
g 73 39 -0.73428
h 73 39 -1.43926
g 73 40 0.35665
h 73 40 0.7326
g 73 41 0.75893
h 73 41 0.9178
g 73 42 -0.02907
h 73 42 1.98368
g 73 43 -0.04873
h 73 43 1.26883
g 73 44 0.18908
h 73 44 -2.00729
g 73 45 -0.40915
h 73 45 -0.77218
g 73 46 -0.42273
h 73 46 0.22086
g 73 47 -0.85138
h 73 47 -0.92826
g 73 48 0.21238
h 73 48 -1.58192
g 73 49 -0.36639
h 73 49 0.34936
g 73 50 0.28619
h 73 50 0.73658
g 73 51 -0.16027
h 73 51 -0.59327
g 73 52 -1.75972
h 73 52 -0.87522
g 73 53 -0.63448
h 73 53 -1.38402
g 73 54 0.26178
h 73 54 -1.99718
g 73 55 -0.5247
h 73 55 -1.432
g 73 56 -1.76553
h 73 56 -0.76685
g 73 57 -1.05673
h 73 57 0.20441
g 73 58 -1.18156
h 73 58 0.18453
g 73 59 0.59157
h 73 59 0.63208
g 73 60 0.59417
h 73 60 1.09799
g 73 61 0.83341
h 73 61 0.90559
g 73 62 -1.37321
h 73 62 -3.35481
g 73 63 -1.00622
h 73 63 -1.98627
g 73 64 -0.54116
h 73 64 -0.04425
g 73 65 -1.074
h 73 65 1.31856
g 73 66 -0.44796
h 73 66 1.50747
g 73 67 -0.99094
h 73 67 0.44793
g 73 68 0.14182
h 73 68 -0.72341
g 73 69 0.4523
h 73 69 -1.33473
g 73 70 0.74081
h 73 70 -2.04166
g 73 71 -1.1001
h 73 71 -1.24053
g 73 72 1.7077
h 73 72 -1.26164
g 73 73 1.25218
h 73 73 -1.19338
g 74 0 1.46174
g 74 1 -0.17304
h 74 1 0.63105
g 74 2 -1.83711
h 74 2 -0.53427
g 74 3 1.27656
h 74 3 0.35497
g 74 4 -0.09362
h 74 4 1.47538
g 74 5 -0.99454
h 74 5 0.94841
g 74 6 1.47662
h 74 6 -2.57219
g 74 7 1.01121
h 74 7 -0.51122
g 74 8 -0.18733
h 74 8 1.16305
g 74 9 -0.07346
h 74 9 1.27924
g 74 10 0.51487
h 74 10 -1.1785
g 74 11 0.36772
h 74 11 -1.35437
g 74 12 1.33433
h 74 12 0.51385
g 74 13 -0.43319
h 74 13 -0.80417
g 74 14 -1.56641
h 74 14 -1.41407
g 74 15 0.02122
h 74 15 0.94845
g 74 16 0.52666
h 74 16 2.1007
g 74 17 0.03463
h 74 17 -0.32219
g 74 18 -0.26814
h 74 18 -0.31334
g 74 19 0.14385
h 74 19 0.3524
g 74 20 0.16343
h 74 20 -0.31572
g 74 21 -1.35748
h 74 21 1.24684
g 74 22 -0.38319
h 74 22 1.5216
g 74 23 1.97566
h 74 23 -0.38076
g 74 24 -0.01279
h 74 24 -2.48737
g 74 25 -1.00087
h 74 25 -1.05479
g 74 26 -0.02452
h 74 26 0.49683
g 74 27 0.44444
h 74 27 0.38378
g 74 28 0.0936
h 74 28 -1.03615
g 74 29 1.54949
h 74 29 -1.35756
g 74 30 1.09717
h 74 30 -0.81051
g 74 31 0.84215
h 74 31 -1.30085
g 74 32 0.85217
h 74 32 1.9549
g 74 33 -0.96652
h 74 33 1.1766
g 74 34 0.993
h 74 34 -0.90732
g 74 35 0.40562
h 74 35 0.24371
g 74 36 0.74366
h 74 36 1.09948
g 74 37 0.86133
h 74 37 0.43951
g 74 38 0.70923
h 74 38 0.7062
g 74 39 -0.4215
h 74 39 0.05602
g 74 40 0.00111
h 74 40 -0.70376
g 74 41 -0.92994
h 74 41 0.44759
g 74 42 1.37601
h 74 42 -1.43751
g 74 43 -0.55913
h 74 43 -2.18973
g 74 44 -0.47937
h 74 44 0.22639
g 74 45 -0.76141
h 74 45 1.69704
g 74 46 -0.15462
h 74 46 0.40891
g 74 47 0.34989
h 74 47 -0.2864
g 74 48 -0.03835
h 74 48 0.31386
g 74 49 -0.49533
h 74 49 1.05589
g 74 50 0.112
h 74 50 -0.85868
g 74 51 0.5518
h 74 51 0.32088
g 74 52 0.91077
h 74 52 -1.0986
g 74 53 1.99853
h 74 53 0.67871
g 74 54 1.03708
h 74 54 0.20713
g 74 55 -0.31217
h 74 55 0.76402
g 74 56 1.19372
h 74 56 0.86166
g 74 57 0.53073
h 74 57 1.26564
g 74 58 0.62449
h 74 58 -0.30989
g 74 59 0.79086
h 74 59 0.13875
g 74 60 -1.70111
h 74 60 -0.3386
g 74 61 -0.04998
h 74 61 -1.10992
g 74 62 0.5568
h 74 62 0.64248
g 74 63 0.55127
h 74 63 1.28382
g 74 64 1.52685
h 74 64 1.77475
g 74 65 0.79775
h 74 65 -1.56002
g 74 66 -0.41459
h 74 66 -1.07733
g 74 67 1.71659
h 74 67 0.45167
g 74 68 0.07568
h 74 68 -0.46509
g 74 69 -0.50763
h 74 69 0.87929
g 74 70 -0.59363
h 74 70 -0.37042
g 74 71 -0.49594
h 74 71 -0.65004
g 74 72 -1.30995
h 74 72 -1.13887
g 74 73 -0.32709
h 74 73 -0.02611
g 74 74 0.75226
h 74 74 -0.07379
g 75 0 -0.70533
g 75 1 -2.24484
h 75 1 -1.01452
g 75 2 0.63289
h 75 2 0.26947
g 75 3 0.16451
h 75 3 0.00245
g 75 4 -0.00832
h 75 4 -0.55014
g 75 5 0.98132
h 75 5 -0.30046
g 75 6 -0.17642
h 75 6 1.95298
g 75 7 -1.05565
h 75 7 1.26703
g 75 8 0.06143
h 75 8 0.15372
g 75 9 0.39509
h 75 9 -1.04618
g 75 10 0.83965
h 75 10 1.0401
g 75 11 0.67546
h 75 11 2.12147
g 75 12 -0.52908
h 75 12 -0.96821
g 75 13 -0.63154
h 75 13 -0.91839
g 75 14 -0.32476
h 75 14 1.57671
g 75 15 -0.52123
h 75 15 2.06597
g 75 16 0.19349
h 75 16 0.19685
g 75 17 1.07903
h 75 17 -0.76024
g 75 18 1.44565
h 75 18 -0.10377
g 75 19 -1.26229
h 75 19 -0.63154
g 75 20 -2.03498
h 75 20 -0.98909
g 75 21 0.62695
h 75 21 0.288
g 75 22 0.79006
h 75 22 0.10636
g 75 23 0.2525
h 75 23 -0.86722
g 75 24 -0.40427
h 75 24 -0.25446
g 75 25 0.36362
h 75 25 0.84963
g 75 26 -0.72783
h 75 26 0.02356
g 75 27 0.17251
h 75 27 0.03791
g 75 28 1.00602
h 75 28 0.62531
g 75 29 -0.99154
h 75 29 0.27412
g 75 30 -0.73957
h 75 30 1.77779
g 75 31 -2.10445
h 75 31 1.40914
g 75 32 -0.365
h 75 32 -1.25006
g 75 33 -0.63931
h 75 33 -1.40136
g 75 34 -2.24151
h 75 34 -0.04218
g 75 35 -0.78826
h 75 35 1.61435
g 75 36 -0.03609
h 75 36 0.49489
g 75 37 0.89675
h 75 37 0.58224
g 75 38 -0.4399
h 75 38 -1.20723
g 75 39 0.14853
h 75 39 0.20112
g 75 40 -0.69608
h 75 40 -1.12159
g 75 41 0.33069
h 75 41 -1.30109
g 75 42 -0.48003
h 75 42 -0.25395
g 75 43 0.35038
h 75 43 1.43089
g 75 44 0.111
h 75 44 1.73893
g 75 45 1.26081
h 75 45 -0.89759
g 75 46 -1.0069
h 75 46 -1.30887
g 75 47 0.43531
h 75 47 0.02947
g 75 48 -0.17436
h 75 48 -0.02594
g 75 49 1.449
h 75 49 -0.73309
g 75 50 -0.64669
h 75 50 -0.523
g 75 51 -1.15422
h 75 51 0.87003
g 75 52 -0.77167
h 75 52 0.09109
g 75 53 -1.3241
h 75 53 -0.00782
g 75 54 -0.718
h 75 54 -0.45869
g 75 55 -0.13352
h 75 55 0.41706
g 75 56 0.02049
h 75 56 -2.07832
g 75 57 -0.39355
h 75 57 -2.39254
g 75 58 -1.20972
h 75 58 -0.22361
g 75 59 -1.02025
h 75 59 -1.00303
g 75 60 1.1568
h 75 60 0.44492
g 75 61 0.09545
h 75 61 0.79418
g 75 62 -0.23028
h 75 62 0.66409
g 75 63 -0.01776
h 75 63 -1.37185
g 75 64 -0.37066
h 75 64 -0.7152
g 75 65 -0.35933
h 75 65 -0.68618
g 75 66 -1.07165
h 75 66 0.24133
g 75 67 -0.91635
h 75 67 0.62427
g 75 68 0.46866
h 75 68 -0.23706
g 75 69 0.35072
h 75 69 -0.22081
g 75 70 0.64666
h 75 70 2.42028
g 75 71 1.11009
h 75 71 0.08368
g 75 72 -0.11641
h 75 72 -0.3765
g 75 73 1.19322
h 75 73 -0.08438
g 75 74 0.70664
h 75 74 -0.309
g 75 75 -0.40247
h 75 75 0.02689
g 76 0 -0.84988
g 76 1 2.53847
h 76 1 0.14539
g 76 2 1.25174
h 76 2 0.25189
g 76 3 -1.51674
h 76 3 -1.12616
g 76 4 0.18811
h 76 4 0.15516
g 76 5 -0.14081
h 76 5 1.28259
g 76 6 -1.66173
h 76 6 0.66752
g 76 7 0.14743
h 76 7 -0.84907
g 76 8 0.25733
h 76 8 -0.35059
g 76 9 -0.28002
h 76 9 0.59528
g 76 10 -0.30067
h 76 10 0.8243
g 76 11 -0.95583
h 76 11 -0.23635
g 76 12 0.39943
h 76 12 0.10013
g 76 13 1.14285
h 76 13 1.10096
g 76 14 -0.27744
h 76 14 -0.26455
g 76 15 -0.17365
h 76 15 -2.82679
g 76 16 0.061
h 76 16 -0.61897
g 76 17 -1.39551
h 76 17 1.88366
g 76 18 -0.68989
h 76 18 0.22327
g 76 19 0.84817
h 76 19 -0.03655
g 76 20 2.56688
h 76 20 0.46179
g 76 21 1.03348
h 76 21 -0.82607
g 76 22 -1.09198
h 76 22 -0.56705
g 76 23 -1.69353
h 76 23 1.02833
g 76 24 -0.1393
h 76 24 2.13135
g 76 25 0.31894
h 76 25 0.01918
g 76 26 0.4863
h 76 26 -0.33721
g 76 27 0.89818
h 76 27 -0.73932
g 76 28 -0.08957
h 76 28 -0.66431
g 76 29 -1.0739
h 76 29 -0.35623
g 76 30 0.74939
h 76 30 -0.76642
g 76 31 1.62131
h 76 31 -0.86939
g 76 32 0.71526
h 76 32 -1.12319
g 76 33 0.34684
h 76 33 1.07767
g 76 34 0.45997
h 76 34 0.99696
g 76 35 1.71256
h 76 35 -1.67146
g 76 36 0.3569
h 76 36 -1.10405
g 76 37 -1.49823
h 76 37 -0.52129
g 76 38 -0.65157
h 76 38 0.5252
g 76 39 0.38925
h 76 39 0.70314
g 76 40 0.13919
h 76 40 1.13288
g 76 41 -0.29193
h 76 41 -0.52204
g 76 42 -0.41392
h 76 42 1.01277
g 76 43 0.46313
h 76 43 -0.28648
g 76 44 0.93257
h 76 44 -2.35999
g 76 45 -0.45381
h 76 45 -0.87834
g 76 46 -0.46946
h 76 46 0.94725
g 76 47 -0.75386
h 76 47 0.3048
g 76 48 0.55227
h 76 48 -0.05611
g 76 49 -0.38074
h 76 49 -0.2619
g 76 50 0.32044
h 76 50 0.80887
g 76 51 0.72664
h 76 51 -0.56288
g 76 52 0.469
h 76 52 -0.94646
g 76 53 0.15162
h 76 53 -0.22317
g 76 54 0.99386
h 76 54 -0.62663
g 76 55 1.80788
h 76 55 -0.38126
g 76 56 0.42873
h 76 56 -0.04216
g 76 57 0.03824
h 76 57 -0.27485
g 76 58 -0.02361
h 76 58 -0.19081
g 76 59 1.2134
h 76 59 1.32948
g 76 60 -0.11835
h 76 60 -0.18704
g 76 61 0.07168
h 76 61 0.47983
g 76 62 0.40448
h 76 62 -0.81181
g 76 63 1.20315
h 76 63 -0.08607
g 76 64 -0.25033
h 76 64 -0.67836
g 76 65 -0.45461
h 76 65 0.38876
g 76 66 0.62641
h 76 66 -0.53133
g 76 67 -0.00817
h 76 67 -1.63354
g 76 68 -0.38891
h 76 68 0.02213
g 76 69 -0.29763
h 76 69 0.18805
g 76 70 -0.32558
h 76 70 -0.46124
g 76 71 -0.85359
h 76 71 0.77388
g 76 72 -0.0355
h 76 72 0.07231
g 76 73 -0.86199
h 76 73 0.18196
g 76 74 1.33015
h 76 74 -1.1075
g 76 75 0.48233
h 76 75 -1.22279
g 76 76 0.53832
h 76 76 0.48008
g 77 0 2.36192
g 77 1 -1.56137
h 77 1 0.49392
g 77 2 -1.14496
h 77 2 0.12007
g 77 3 0.2533
h 77 3 1.16772
g 77 4 0.16603
h 77 4 0.04563
g 77 5 0.01945
h 77 5 -1.6351
g 77 6 1.70861
h 77 6 -0.46274
g 77 7 -0.26862
h 77 7 0.68842
g 77 8 -0.44614
h 77 8 -0.05016
g 77 9 -0.62002
h 77 9 -0.3287
g 77 10 -0.63326
h 77 10 -0.89979
g 77 11 0.69646
h 77 11 -0.09826
g 77 12 1.06822
h 77 12 0.79327
g 77 13 -0.39393
h 77 13 -1.02415
g 77 14 1.14788
h 77 14 -0.9026
g 77 15 0.10704
h 77 15 1.61799
g 77 16 -1.40511
h 77 16 1.94281
g 77 17 -0.39773
h 77 17 0.1728
g 77 18 0.93595
h 77 18 0.2188
g 77 19 1.64739
h 77 19 1.27139
g 77 20 -1.10399
h 77 20 -0.22384
g 77 21 -2.51816
h 77 21 -0.80603
g 77 22 -0.1398
h 77 22 -0.28454
g 77 23 1.02446
h 77 23 1.09083
g 77 24 1.02696
h 77 24 -0.02675
g 77 25 1.31443
h 77 25 -1.44497
g 77 26 1.56887
h 77 26 -0.42381
g 77 27 -1.17371
h 77 27 -0.31595
g 77 28 -0.75511
h 77 28 0.24637
g 77 29 1.90433
h 77 29 0.60531
g 77 30 -0.35952
h 77 30 -0.98319
g 77 31 -1.65251
h 77 31 0.73904
g 77 32 -2.65494
h 77 32 1.37445
g 77 33 -0.7146
h 77 33 -0.64853
g 77 34 0.6363
h 77 34 -0.96417
g 77 35 -1.49498
h 77 35 -0.17291
g 77 36 -0.96835
h 77 36 0.55492
g 77 37 -0.18692
h 77 37 0.4923
g 77 38 0.71832
h 77 38 1.88158
g 77 39 0.92522
h 77 39 0.11216
g 77 40 0.88639
h 77 40 -0.07211
g 77 41 -0.62917
h 77 41 0.2868
g 77 42 0.15831
h 77 42 -1.25919
g 77 43 -0.1334
h 77 43 -0.41008
g 77 44 -0.28006
h 77 44 0.80958
g 77 45 -0.33869
h 77 45 1.79667
g 77 46 1.10505
h 77 46 0.57087
g 77 47 0.12711
h 77 47 -0.76261
g 77 48 -0.46737
h 77 48 -0.88313
g 77 49 -0.42516
h 77 49 0.40807
g 77 50 1.31341
h 77 50 0.1245
g 77 51 -0.22825
h 77 51 0.45581
g 77 52 -0.41514
h 77 52 0.41435
g 77 53 -1.02207
h 77 53 0.14859
g 77 54 -0.92662
h 77 54 -0.99533
g 77 55 -1.33584
h 77 55 0.76266
g 77 56 0.70129
h 77 56 2.36654
g 77 57 0.6096
h 77 57 0.04692
g 77 58 0.69208
h 77 58 -1.3813
g 77 59 -0.74366
h 77 59 -1.31644
g 77 60 -0.76838
h 77 60 -1.43653
g 77 61 0.51409
h 77 61 -0.50869
g 77 62 -0.91422
h 77 62 0.16375
g 77 63 0.02268
h 77 63 0.31849
g 77 64 1.00944
h 77 64 1.27447
g 77 65 0.26616
h 77 65 -0.33239
g 77 66 0.40634
h 77 66 0.01649
g 77 67 0.46004
h 77 67 -0.49663
g 77 68 -1.29232
h 77 68 -0.37308
g 77 69 -0.08835
h 77 69 0.9082
g 77 70 0.48473
h 77 70 0.14419
g 77 71 0.89297
h 77 71 0.85347
g 77 72 -0.39915
h 77 72 1.21156
g 77 73 -1.11138
h 77 73 0.56752
g 77 74 -0.98751
h 77 74 0.43802
g 77 75 0.58053
h 77 75 0.51113
g 77 76 0.84401
h 77 76 -0.28794
g 77 77 0.01076
h 77 77 0.49406
g 78 0 -2.50189
g 78 1 -1.18929
h 78 1 0.08828
g 78 2 1.00148
h 78 2 -0.64289
g 78 3 0.21315
h 78 3 0.29471
g 78 4 -0.1826
h 78 4 0.66241
g 78 5 0.42258
h 78 5 0.26973
g 78 6 -0.24018
h 78 6 -0.20548
g 78 7 -0.93716
h 78 7 -0.2835
g 78 8 0.34888
h 78 8 0.77789
g 78 9 0.7173
h 78 9 0.20236
g 78 10 1.06741
h 78 10 0.00257
g 78 11 0.3317
h 78 11 -0.57168
g 78 12 -0.66413
h 78 12 -0.01924
g 78 13 -0.2389
h 78 13 1.58638
g 78 14 -0.2938
h 78 14 1.87992
g 78 15 -0.50032
h 78 15 0.572
g 78 16 1.4548
h 78 16 -1.92208
g 78 17 1.2118
h 78 17 -1.0161
g 78 18 -1.67044
h 78 18 -0.06449
g 78 19 -3.06816
h 78 19 -0.67091
g 78 20 -1.0108
h 78 20 0.71189
g 78 21 1.53683
h 78 21 1.49267
g 78 22 1.58448
h 78 22 -0.36401
g 78 23 0.54862
h 78 23 -1.56991
g 78 24 -0.94624
h 78 24 -1.38451
g 78 25 -2.07963
h 78 25 1.64433
g 78 26 -1.96308
h 78 26 1.76687
g 78 27 0.71518
h 78 27 0.88603
g 78 28 1.78192
h 78 28 -0.30897
g 78 29 0.37728
h 78 29 -1.31121
g 78 30 -0.06134
h 78 30 0.03096
g 78 31 1.11533
h 78 31 -0.80674
g 78 32 2.10391
h 78 32 -0.88035
g 78 33 0.41769
h 78 33 -0.61831
g 78 34 -1.18564
h 78 34 0.36739
g 78 35 0.22576
h 78 35 0.85979
g 78 36 2.36813
h 78 36 -0.10467
g 78 37 0.70014
h 78 37 -0.12185
g 78 38 -1.07507
h 78 38 -2.13375
g 78 39 -0.96069
h 78 39 -1.10749
g 78 40 -1.03396
h 78 40 -0.61268
g 78 41 0.03261
h 78 41 0.98984
g 78 42 -0.23909
h 78 42 -0.16391
g 78 43 0.49696
h 78 43 0.43642
g 78 44 -0.22115
h 78 44 -0.17154
g 78 45 0.85675
h 78 45 -1.75618
g 78 46 -0.41096
h 78 46 -1.54564
g 78 47 0.70477
h 78 47 0.01299
g 78 48 -0.21305
h 78 48 -0.12197
g 78 49 0.74722
h 78 49 0.7079
g 78 50 -1.03378
h 78 50 -0.03016
g 78 51 0.03732
h 78 51 0.54918
g 78 52 1.15461
h 78 52 -0.69049
g 78 53 1.19896
h 78 53 -0.01235
g 78 54 0.96155
h 78 54 -0.68512
g 78 55 -0.20295
h 78 55 0.44087
g 78 56 1.15794
h 78 56 -2.25386
g 78 57 -0.24624
h 78 57 -0.14247
g 78 58 0.12251
h 78 58 0.2946
g 78 59 0.19013
h 78 59 -0.1374
g 78 60 -0.21066
h 78 60 1.10459
g 78 61 -0.32789
h 78 61 -0.64742
g 78 62 0.63047
h 78 62 -0.01379
g 78 63 0.43415
h 78 63 -0.24699
g 78 64 0.52638
h 78 64 -0.64226
g 78 65 -0.08576
h 78 65 -0.84673
g 78 66 -1.46688
h 78 66 -0.7104
g 78 67 0.57714
h 78 67 -0.14279
g 78 68 1.41285
h 78 68 -0.28372
g 78 69 0.37544
h 78 69 -1.1194
g 78 70 -0.84148
h 78 70 -0.30796
g 78 71 -1.84176
h 78 71 -0.02413
g 78 72 -0.42043
h 78 72 0.10871
g 78 73 0.73068
h 78 73 -0.30632
g 78 74 0.13067
h 78 74 -0.41762
g 78 75 0.27804
h 78 75 -0.264
g 78 76 0.01376
h 78 76 -0.66339
g 78 77 0.17663
h 78 77 0.17265
g 78 78 0.23741
h 78 78 1.69653
g 79 0 0.43726
g 79 1 1.72012
h 79 1 -1.09892
g 79 2 -0.87942
h 79 2 0.36362
g 79 3 -0.35803
h 79 3 -0.22999
g 79 4 -0.00036
h 79 4 0.09643
g 79 5 -0.84464
h 79 5 -0.14195
g 79 6 -0.23981
h 79 6 -0.14145
g 79 7 1.13857
h 79 7 1.13346
g 79 8 0.5204
h 79 8 0.33899
g 79 9 0.50261
h 79 9 -0.16097
g 79 10 -0.54229
h 79 10 0.81573
g 79 11 -1.80989
h 79 11 0.77634
g 79 12 0.5448
h 79 12 0.01228
g 79 13 0.22405
h 79 13 -0.30066
g 79 14 -0.54464
h 79 14 -0.83616
g 79 15 0.39027
h 79 15 -0.03626
g 79 16 0.14979
h 79 16 0.66322
g 79 17 -1.05265
h 79 17 0.29933
g 79 18 -0.14501
h 79 18 -0.19993
g 79 19 1.35795
h 79 19 0.08402
g 79 20 1.64541
h 79 20 0.13364
g 79 21 -0.22385
h 79 21 -1.25988
g 79 22 -1.33585
h 79 22 -0.03281
g 79 23 -1.19667
h 79 23 0.4083
g 79 24 0.03244
h 79 24 1.37984
g 79 25 1.4566
h 79 25 0.99263
g 79 26 2.47698
h 79 26 -0.96552
g 79 27 1.69546
h 79 27 -1.1064
g 79 28 -0.73082
h 79 28 0.14784
g 79 29 -1.29972
h 79 29 0.61466
g 79 30 1.06538
h 79 30 0.77469
g 79 31 -0.08187
h 79 31 -0.60029
g 79 32 -1.73853
h 79 32 0.15943
g 79 33 -1.92165
h 79 33 0.188
g 79 34 -0.38265
h 79 34 -0.81895
g 79 35 0.06329
h 79 35 -0.66509
g 79 36 -1.94186
h 79 36 0.41495
g 79 37 -0.61608
h 79 37 -0.08214
g 79 38 -0.07185
h 79 38 0.38089
g 79 39 0.14539
h 79 39 1.46559
g 79 40 0.91696
h 79 40 1.28061
g 79 41 1.48782
h 79 41 0.21278
g 79 42 0.48528
h 79 42 1.37443
g 79 43 -0.9009
h 79 43 -0.46558
g 79 44 -0.24322
h 79 44 0.49329
g 79 45 -0.07226
h 79 45 0.83881
g 79 46 -0.79375
h 79 46 1.38801
g 79 47 -0.56411
h 79 47 1.40241
g 79 48 0.16384
h 79 48 0.51351
