h	42	7	-0.514420082228618
g	42	8	0.982550879549221
h	42	8	0.206122070851678
g	42	9	-1.95652697476759
h	42	9	1.40052637736545
g	42	10	-1.39084097432369
h	42	10	1.37507867054479
g	42	11	0.0377669752789277
h	42	11	-0.663394088676571
g	42	12	2.52159251571594
h	42	12	0.00817291647254650
g	42	13	1.37095087641893
h	42	13	-1.32883340737291
g	42	14	-1.98014591425654
h	42	14	-1.89238086442858
g	42	15	-1.76650369266719
h	42	15	-2.57553958862514
g	42	16	-1.51610304362491
h	42	16	-0.574244825133287
g	42	17	-1.29820141486668
h	42	17	-1.24887277624156
g	42	18	0.0397024764255627
h	42	18	-0.528156206324906
g	42	19	-1.40656436632277
h	42	19	-1.70008691118770
g	42	20	-2.50950694167519
h	42	20	0.604531031953343
g	42	21	-0.397683877692878
h	42	21	1.66176964164821
g	42	22	1.42184495410155
h	42	22	0.0338960995471718
g	42	23	2.24735354670243
h	42	23	-1.03191975996681
g	42	24	0.453831858085561
h	42	24	-0.611003025154708
g	42	25	-0.623332304464793
h	42	25	-0.986428318805155
g	42	26	0.0810869027319267
h	42	26	0.217471801074885
g	42	27	0.212008575047211
h	42	27	-2.23843428466096
g	42	28	1.04315563920890
h	42	28	-1.20677722321992
g	42	29	-1.17126803290217
h	42	29	-1.74283699331538
g	42	30	-2.27189629838444
h	42	30	0.743747746048557
g	42	31	1.42236680501778
h	42	31	0.0568884102846737
g	42	32	1.91294309591078
h	42	32	-0.548577287873420
g	42	33	1.27777267731832
h	42	33	-1.54705349966442
g	42	34	0.153878478648131
h	42	34	-1.19111441899251
g	42	35	-1.74649404134632
h	42	35	-0.915359571234979
g	42	36	0.632736678297209
h	42	36	-1.02269229358424
g	42	37	1.44103504838874
h	42	37	0.455870340307210
g	42	38	3.28780714367739
h	42	38	-0.0789942661240163
g	42	39	3.84772638795681
h	42	39	-2.23895931690542
g	42	40	1.11508900821344
h	42	40	1.79699033556202
g	42	41	1.16817061828808
h	42	41	1.90431593842145
g	42	42	0.223305401080071
h	42	42	0.0262479927090560
g	43	0	-2.06427986669126
g	43	1	-2.02706628722273
h	43	1	0.978318170935849
g	43	2	2.14645815397098
h	43	2	1.22534485904738
g	43	3	1.31109981081269
h	43	3	-0.151494281966810
g	43	4	-3.91447364068676
h	43	4	-1.91722686549130
g	43	5	-0.977351161680594
h	43	5	0.509066174826018
g	43	6	2.62991743527587
h	43	6	1.33488871813918
g	43	7	-1.67465524222251
h	43	7	-1.02440945549772
g	43	8	-2.21497976946050
h	43	8	-1.76781489378498
g	43	9	-0.229312267676692
h	43	9	1.20183866142603
g	43	10	1.89936437373431
h	43	10	-1.62870284928788
g	43	11	2.84393508045836
h	43	11	-0.981642430275727
g	43	12	-0.778851957864031
h	43	12	-0.699987061936146
g	43	13	-3.66035800519622
h	43	13	0.528977714243387
g	43	14	1.11464977323996
h	43	14	0.833063405287938
g	43	15	1.31430774536758
h	43	15	3.24668753932845
g	43	16	2.35705939283459
h	43	16	0.486884691868197
g	43	17	1.76995713042903
h	43	17	0.478278170242524
g	43	18	0.164189911870809
h	43	18	0.536856714022340
g	43	19	-1.79547271828623
h	43	19	1.29674963755359
g	43	20	2.30824073066831
h	43	20	1.41088185949796
g	43	21	1.96876426113809
h	43	21	-1.30276528079652
g	43	22	-2.22987704240951
h	43	22	-1.05740437603704
g	43	23	-1.69476554452327
h	43	23	1.40191596364979
g	43	24	-1.01184724611714
h	43	24	0.581522479544788
g	43	25	-0.00127549276118234
h	43	25	1.77236479827164
g	43	26	1.32525118143185
h	43	26	0.907487927936136
g	43	27	-0.204409468165349
h	43	27	-0.0694105122406404
g	43	28	-1.18034350347636
h	43	28	0.735057425008699
g	43	29	-0.870535512476168
h	43	29	1.34950211027934
g	43	30	0.303459183118720
h	43	30	-0.351390475248256
g	43	31	1.35524815996540
h	43	31	0.561645753498459
g	43	32	1.44302651636705
h	43	32	0.893866381185970
g	43	33	-1.08950914222518
h	43	33	0.874423548019534
g	43	34	-0.447844096860470
h	43	34	1.29516511506606
g	43	35	0.734926536717855
h	43	35	0.880832771012957
g	43	36	1.68948442195942
h	43	36	0.954252442235236
g	43	37	0.598469175556630
h	43	37	0.300564160725083
g	43	38	-2.68498897191442
h	43	38	1.49655095283391
g	43	39	-2.71068874349122
h	43	39	1.56888467317384
g	43	40	-1.86210948345706
h	43	40	-1.45158144595854
g	43	41	0.429552656325172
h	43	41	1.06472914032107
g	43	42	0.387675534266364
h	43	42	0.818314422766080
g	43	43	-0.291830527302541
h	43	43	1.16868994103416
g	44	0	-0.336311581178742
g	44	1	3.75295897906427
h	44	1	-0.673808672544126
g	44	2	-1.33375465605693
h	44	2	-1.32634210820542
g	44	3	-5.20644385247298
h	44	3	-1.16125552235019
g	44	4	2.93953397836096
h	44	4	1.94925536128644
g	44	5	2.90457730521016
h	44	5	0.218075606091799
g	44	6	-1.29839947664085
h	44	6	-2.14692129453677
g	44	7	1.13272685013598
h	44	7	0.815082485257120
g	44	8	0.976586767318412
h	44	8	0.451344090616863
g	44	9	0.853491080805461
h	44	9	-1.83684342188374
g	44	10	-1.95675138434747
h	44	10	1.02633762657411
g	44	11	-1.76396181123685
h	44	11	1.43786868082889
g	44	12	0.448770223333927
h	44	12	-0.612356234250601
g	44	13	2.78321387456910
h	44	13	0.387468439843144
g	44	14	-0.792718734304543
h	44	14	-1.21853292686159
g	44	15	-0.299733527485763
h	44	15	-1.74676896346102
g	44	16	-0.0298558241925883
h	44	16	-0.577025887080959
g	44	17	-0.678562903164172
h	44	17	0.617298817682508
g	44	18	-1.67813090097523
h	44	18	-0.862151359840607
g	44	19	0.705989724170414
h	44	19	-1.03869083987429
g	44	20	-0.877984303095262
h	44	20	-2.52694751369982
g	44	21	-3.09148219640004
h	44	21	-1.72240056283511
g	44	22	-1.18154883138821
h	44	22	0.831151588112081
g	44	23	1.12370518702078
h	44	23	0.293055482604989
g	44	24	3.45379697530894
h	44	24	-1.00464759313832
g	44	25	1.01165573707712
h	44	25	-2.52984072650976
g	44	26	-1.58226883808497
h	44	26	-1.91134055524438
g	44	27	-0.984906338003732
h	44	27	0.236918255818920
g	44	28	0.523156903185594
h	44	28	0.717402740334490
g	44	29	1.05231817119731
h	44	29	-0.299905157994943
g	44	30	-0.703416008071680
h	44	30	-0.226744304114313
g	44	31	-2.81106122074012
h	44	31	-0.916382466614697
g	44	32	-0.288789559872781
h	44	32	0.679868849510269
g	44	33	0.689687690469885
h	44	33	1.08549011687708
g	44	34	0.248089466403505
h	44	34	0.118966473628959
g	44	35	0.507574235892597
h	44	35	-1.18189613205992
g	44	36	-2.50665668867027
h	44	36	-1.17345393680053
g	44	37	-1.75054297825642
h	44	37	-1.91720309896860
g	44	38	-1.08832339101289
h	44	38	-0.580347588496000
g	44	39	1.31807601022399
h	44	39	0.119961204999395
g	44	40	1.74280877681417
h	44	40	0.923554406546475
g	44	41	1.35714644318914
h	44	41	-1.32367722526581
g	44	42	-0.238540998285512
h	44	42	-0.124851457818224
g	44	43	-0.692097018602545
h	44	43	0.261657436984729
g	44	44	-1.94927280839454
h	44	44	0.382369734742678
g	45	0	2.29349345602475
g	45	1	-2.07846568560383
h	45	1	-0.473670426659471
g	45	2	-0.598593961891831
h	45	2	0.469344657947918
g	45	3	4.05365010905204
h	45	3	0.605193827516328
g	45	4	0.253273118544301
h	45	4	-0.685890396095016
g	45	5	-3.89089324525161
h	45	5	-0.891092833486686
g	45	6	0.394885880508043
h	45	6	0.707376224378777
g	45	7	3.03100619005459
h	45	7	0.478208674644103
g	45	8	0.135529018254928
h	45	8	-0.420883616690974
g	45	9	-1.40686030026215
h	45	9	-1.01862891039591
g	45	10	0.149909678128055
h	45	10	1.80631775912887
g	45	11	-0.130166145151535
h	45	11	0.0391836700404861
g	45	12	1.22231490318736
h	45	12	1.65490497443972
g	45	13	0.784463341957101
h	45	13	0.435319911751854
g	45	14	-0.714809595180523
h	45	14	0.941633408332707
g	45	15	0.922626411770275
h	45	15	-1.14481847698568
g	45	16	-1.45900740338353
h	45	16	0.576032610918405
g	45	17	0.259294365197531
h	45	17	-0.280481845992960
g	45	18	3.02124412091223
h	45	18	-0.338881037426245
g	45	19	1.52191825812880
h	45	19	1.01551383275761
g	45	20	-1.53651813289483
h	45	20	1.33220694492972
g	45	21	1.25291131330163
h	45	21	1.12875067704222
g	45	22	2.24405202364924
h	45	22	0.411761888955243
g	45	23	-1.47542637179442
h	45	23	-0.479031843641231
g	45	24	-2.67599316417922
h	45	24	0.499017806304254
g	45	25	-1.46654864626819
h	45	25	0.970311454765187
g	45	26	0.589265617859094
h	45	26	1.55689278274572
g	45	27	1.56792925313360
h	45	27	0.886318096853762
g	45	28	2.27088655551644
h	45	28	-0.990022936409868
g	45	29	0.649834128635772
h	45	29	-0.874387011311604
g	45	30	-0.00366607735070051
h	45	30	1.70357460618209
g	45	31	-0.113246592201513
h	45	31	-0.266625889990074
g	45	32	-1.06512245395695
h	45	32	-0.367820160682910
g	45	33	0.113396365287812
h	45	33	-1.42196721602623
g	45	34	-0.578108091205162
h	45	34	-0.666652297495135
g	45	35	-1.44932754919555
h	45	35	1.20134574396056
g	45	36	1.05504755653358
h	45	36	2.67058386832932
g	45	37	1.77287950021568
h	45	37	2.47317225656682
g	45	38	3.43642565197437
h	45	38	-0.325937297282692
g	45	39	-1.45893634011303
h	45	39	-0.541042110725220
g	45	40	-1.32969057348630
h	45	40	-0.0279391217850590
g	45	41	0.0369182755003572
h	45	41	0.0899954543312647
g	45	42	-1.20681406702387
h	45	42	-0.232550343571439
g	45	43	0.596670694251324
h	45	43	-0.726611891787101
g	45	44	0.122393272327672
h	45	44	0.388336400863609
g	45	45	-2.46977774166520
h	45	45	0.748608873520576
g	46	0	-0.264120200691785
g	46	1	-1.02909653211989
h	46	1	0.786569100161439
g	46	2	3.63639474321034
h	46	2	-0.886572642195268
g	46	3	-0.662096927901827
h	46	3	0.696802850465607
g	46	4	-4.75177774821571
h	46	4	-0.217896167748601
g	46	5	3.41153569997941
h	46	5	0.459229496184983
g	46	6	1.92129829007540
h	46	6	-0.631559064635433
g	46	7	-4.25704570284620
h	46	7	-0.951657214043674
g	46	8	-0.501106248308219
h	46	8	1.66619500975313
g	46	9	0.995978645605505
h	46	9	2.53405056061928
g	46	10	1.72826360103760
h	46	10	-2.89894250926221
g	46	11	-0.864683533240952
h	46	11	-0.593114352499739
g	46	12	-1.79538945078160
h	46	12	0.593075126305087
g	46	13	-1.00645283526467
h	46	13	-1.46120816271253
g	46	14	1.97910389102253
h	46	14	-0.332900019953991
g	46	15	-2.25177002207068
h	46	15	-0.0461585118647479
g	46	16	0.433023505521010
h	46	16	-1.45020725848222
g	46	17	1.43052219333071
h	46	17	-0.377898647707170
g	46	18	-1.46652639374350
h	46	18	0.368415985857026
g	46	19	-1.74609949637256
h	46	19	-0.225258611147798
g	46	20	1.44872821812176
h	46	20	0.174592668521374
g	46	21	1.19908336168890
h	46	21	-0.889052327167865
g	46	22	-0.771604331648789
h	46	22	-2.36422573000936
g	46	23	-0.920186896097545
h	46	23	-0.499801123868690
g	46	24	-0.203993769189440
h	46	24	0.159375285244434
g	46	25	2.18832538302817
h	46	25	1.33651970926955
g	46	26	2.19679559617148
h	46	26	-0.809408681403093
g	46	27	-1.14440938099005
h	46	27	-1.73303213357938
g	46	28	-2.01808153209203
h	46	28	-1.11805666508523
g	46	29	-1.49981465040595
h	46	29	0.621013762589878
g	46	30	0.0542169884196723
h	46	30	-1.35686649864369
g	46	31	0.599949176875856
h	46	31	-1.39869282409999
g	46	32	0.0259312183402020
h	46	32	0.0935229342096952
g	46	33	0.343279574710107
h	46	33	2.78513002438174
g	46	34	0.449427523340173
h	46	34	0.627771438408281
g	46	35	0.705858049543058
h	46	35	-0.157390576708513
g	46	36	0.213904444162870
h	46	36	-1.38316427317537
g	46	37	-1.50820953038541
h	46	37	-0.888411098596554
g	46	38	-3.48709748431383
h	46	38	0.253839944679775
g	46	39	-1.59327854528817
h	46	39	-1.16646414675718
g	46	40	-1.18947807199064
h	46	40	-0.375017346039772
g	46	41	0.667173180204310
h	46	41	0.242406432631715
g	46	42	0.809790315325711
h	46	42	0.0437576998886925
g	46	43	0.0409587478300833
h	46	43	2.60455863552056
g	46	44	-0.849378751766349
h	46	44	-1.06251715566900
g	46	45	0.473633287607220
h	46	45	-1.76203529091755
g	46	46	0.583181494759422
h	46	46	-0.774460344698682
g	47	0	1.28512149651747
g	47	1	1.93785994753879
h	47	1	0.200258381815861
g	47	2	-4.81303036981451
h	47	2	0.836454290159896
g	47	3	-0.665129460379151
h	47	3	-0.668391794689173
g	47	4	4.91062079418665
h	47	4	0.0258697775766321
g	47	5	-0.577030649269253
h	47	5	0.0470963815540736
g	47	6	-3.02745006170547
h	47	6	1.39476745532794
g	47	7	0.673587999001579
h	47	7	0.526148270175468
g	47	8	1.61459970886967
h	47	8	-1.75553669029319
g	47	9	0.205417105090373
h	47	9	-1.48074230455741
g	47	10	-2.24351605933076
h	47	10	-0.554052584336666
g	47	11	0.201844109706685
h	47	11	-0.0565491157032613
g	47	12	0.388931121414931
h	47	12	-1.76453846447693
g	47	13	0.130050890386005
h	47	13	0.648042020407103
g	47	14	0.803382515290025
h	47	14	1.11659529803740
g	47	15	2.03831124986986
h	47	15	3.03128743812062
g	47	16	2.28872494175724
h	47	16	1.13871451861442
g	47	17	-0.748150857002377
h	47	17	1.02923874077394
g	47	18	-1.72001014689011
h	47	18	-0.155159831721083
g	47	19	1.30377465783543
h	47	19	-0.0283604361830447
g	47	20	0.716247577503934
h	47	20	1.31602446840094
g	47	21	-1.29979405771735
h	47	21	1.22981206270673
g	47	22	-0.470563471899382
h	47	22	1.06763177430083
g	47	23	1.17690826508000
h	47	23	-0.477931556427259
g	47	24	-0.876025092030053
h	47	24	-0.237961328375031
g	47	25	-2.72423562776868
h	47	25	-1.14829565609229
g	47	26	-1.72526171735027
h	47	26	-0.876928460334349
g	47	27	-0.254238964572462
h	47	27	1.04150418696861
g	47	28	0.843715319695931
h	47	28	1.69799149024445
g	47	29	2.17493849393564
h	47	29	1.02991745594414
g	47	30	0.550613644107672
h	47	30	0.591316402830063
g	47	31	0.544320175507913
h	47	31	0.970062790447527
g	47	32	0.585745522379369
h	47	32	-0.0183421402570670
g	47	33	0.567822512195977
h	47	33	-0.913528057555775
g	47	34	0.467855894412222
h	47	34	-0.438656544066947
g	47	35	-0.457234101378555
h	47	35	-1.46158525846700
g	47	36	-2.12047532187957
h	47	36	0.425153427690161
g	47	37	-1.55927350253171
h	47	37	-0.223193493072692
g	47	38	0.630555768439223
h	47	38	0.509739846915431
g	47	39	2.96913920703291
h	47	39	1.40417605017626
g	47	40	0.476955969323371
h	47	40	-0.547942509034436
g	47	41	-0.530072062798240
h	47	41	-0.233337616959894
g	47	42	-0.285137489996671
h	47	42	-0.0888486300015670
g	47	43	0.369933372244065
h	47	43	-1.19910997452687
g	47	44	0.169559308441385
h	47	44	0.360340645755694
g	47	45	-1.52492872010463
h	47	45	0.840362008099566
g	47	46	-0.529165297712978
h	47	46	0.852164400271986
g	47	47	-1.25108697588809
h	47	47	-0.470394108402168
g	48	0	0.517337912353723
g	48	1	-0.434671933549350
h	48	1	0.154854603567730
g	48	2	0.487987240488495
h	48	2	-0.162249531710480
g	48	3	2.05903016073366
h	48	3	-1.89784314358012
g	48	4	-1.61889267982413
h	48	4	0.850253223883623
g	48	5	-3.45338004861490
h	48	5	0.592237286831047
g	48	6	3.61374105567930
h	48	6	-1.52306251776475
g	48	7	3.52254061164398
h	48	7	-1.78320862150399
g	48	8	-2.66526873797312
h	48	8	-0.208677407609812
g	48	9	-0.743414690989241
h	48	9	0.597900864369274
g	48	10	1.37471443874735
h	48	10	3.45386391794517
g	48	11	1.82690898679391
h	48	11	0.547105449361434
g	48	12	0.532245588638825
h	48	12	0.995917202681189
g	48	13	-0.375305728339107
h	48	13	0.826859552068291
g	48	14	-1.08181031268752
h	48	14	-1.33764662782197
g	48	15	0.459826571305597
h	48	15	-2.30831530636618
g	48	16	-3.37499132500648
h	48	16	-1.03656523493922
g	48	17	-0.265746645782738
h	48	17	-0.598231927375367
g	48	18	1.96633865276276
h	48	18	-0.572792320219458
g	48	19	-0.315990350098985
h	48	19	-1.23180953750301
g	48	20	-2.71622336436399
h	48	20	-1.90222571065656
g	48	21	-0.535589957337045
h	48	21	-1.01750570118835
g	48	22	0.429726032547090
h	48	22	0.956226498607254
g	48	23	0.615530857803698
h	48	23	-1.07153491897268
g	48	24	2.01211129773457
h	48	24	-1.11276486880550
g	48	25	1.28920855675266
h	48	25	-0.314332886362035
g	48	26	1.52871741459426
h	48	26	0.810589233041393
g	48	27	2.14580646422404
h	48	27	0.564599973701119
g	48	28	0.179308478952107
h	48	28	-0.745800111157548
g	48	29	-0.668966692861125
h	48	29	-1.84055110109990
g	48	30	-0.172826929942815
h	48	30	0.310512989081294
g	48	31	-1.45530404699452
h	48	31	-1.01288181207567
g	48	32	-1.96837225025140
h	48	32	-1.60215271270376
g	48	33	-1.30754834735188
h	48	33	-0.636445956251505
g	48	34	-2.30379776853557
h	48	34	1.44150697466512
g	48	35	0.166041622954731
h	48	35	1.43883558091640
g	48	36	2.62079908885818
h	48	36	0.393325175202846
g	48	37	1.90568520884638
h	48	37	-0.575002789224900
g	48	38	-0.500973879232415
h	48	38	-0.858449185823439
g	48	39	-2.33437430628967
h	48	39	-0.626626749402563
g	48	40	-0.206612735411963
h	48	40	0.756333477662881
g	48	41	0.132133305842687
h	48	41	-0.148488629481319
g	48	42	-0.108289896282512
h	48	42	0.494403401475743
g	48	43	-0.476210272554630
h	48	43	0.197520361433940
g	48	44	0.270533349257375
h	48	44	-0.389670765136143
g	48	45	0.911950798381228
h	48	45	1.99961990116168
g	48	46	0.524235460259020
h	48	46	0.509569688984025
g	48	47	0.817311960471226
h	48	47	-0.303248051784047
g	48	48	0.438205052387364
h	48	48	-0.433861170698065
g	49	0	0.339342912595332
g	49	1	2.82669057324626
h	49	1	0.138459636390490
g	49	2	2.58762011205522
h	49	2	0.00971149374381365
g	49	3	-5.30094142541632
h	49	3	0.634674965103522
g	49	4	-0.223138965985929
h	49	4	-0.963327848715531
g	49	5	3.93290156515622
h	49	5	-1.55982872559616
g	49	6	-1.94979365077411
h	49	6	0.100448163289225
g	49	7	-3.52681573520206
h	49	7	2.94082330532360
g	49	8	1.62774064902370
h	49	8	1.48287678673764
g	49	9	1.16238451580785
h	49	9	-1.41638527357355
g	49	10	0.758094340525032
h	49	10	-2.08228423803038
g	49	11	-2.39607357016287
h	49	11	0.439734590211984
g	49	12	-0.591347607266017
h	49	12	1.12435843843425
g	49	13	0.207086455435658
h	49	13	-0.943732912834675
g	49	14	-0.215993048803461
h	49	14	0.858076718006297
g	49	15	-0.752327266824321
h	49	15	0.500351211341087
g	49	16	2.73531373950127
h	49	16	1.25049234130048
g	49	17	1.57083015298364
h	49	17	-0.337769885566480
g	49	18	-0.803759442563330
h	49	18	0.160206045698450
g	49	19	-0.642877456682447
h	49	19	-0.0984487285111394
g	49	20	2.26649393723953
h	49	20	0.269964471858682
g	49	21	1.84948968377620
h	49	21	1.25662930874566
g	49	22	0.452292823614396
h	49	22	1.74970841251361
g	49	23	-1.17021189942291
h	49	23	2.71735537481118
g	49	24	-0.756790196838553
h	49	24	0.533418776627263
g	49	25	-0.940234300506218
h	49	25	0.451469364032090
g	49	26	-1.92641290053332
h	49	26	0.310106855432966
g	49	27	-1.96697683051868
h	49	27	-0.246908181214769
g	49	28	0.278016829171672
h	49	28	-0.219769141567151
g	49	29	-1.45587509442184
h	49	29	0.874036777427786
g	49	30	1.48010723273320
h	49	30	0.308480708021942
g	49	31	0.912383372573674
h	49	31	0.557060092421058
g	49	32	0.437709772568319
h	49	32	0.144858750298298
g	49	33	2.35872533560849
h	49	33	0.223780028169441
g	49	34	0.262283005485531
h	49	34	-0.236681370703178
g	49	35	0.685173347661008
h	49	35	0.381550864726893
g	49	36	1.04663377292366
h	49	36	-0.818058646892506
g	49	37	0.204620207445463
h	49	37	1.02860044681360
g	49	38	-0.549111490036015
h	49	38	-1.11804299362182
g	49	39	-0.577799193087221
h	49	39	-1.41204647528851
g	49	40	-1.10883955443223
h	49	40	-0.221980982653136
g	49	41	-0.173814643670206
h	49	41	-0.590684846044757
g	49	42	0.0595086174315383
h	49	42	-0.116983259959142
g	49	43	0.566825993687605
h	49	43	2.27001337568581
g	49	44	-1.34300250477967
h	49	44	-0.275407355313317
g	49	45	-0.151811733457528
h	49	45	-0.283603821031616
g	49	46	1.19787631196696
h	49	46	-0.654275820381043
g	49	47	-0.308979236409792
h	49	47	1.76839337211870
g	49	48	-0.485866021032952
h	49	48	-0.321708898909311
g	49	49	-0.0505941117136321
h	49	49	-1.45805078852839
g	50	0	2.15243633773167
g	50	1	-1.42913668158224
h	50	1	0.630507204110733
g	50	2	-2.54005266029413
h	50	2	-0.384580357483721
g	50	3	3.53744793239903
h	50	3	0.228127543187820
g	50	4	2.19717631172050
h	50	4	-0.363137909337347
g	50	5	-2.27040038508825
h	50	5	1.49002385560911
g	50	6	-1.80925668047806
h	50	6	0.533768010632024
g	50	7	2.14595373272187
h	50	7	-1.97031319582266
g	50	8	1.75750478950786
h	50	8	-1.14926625045911
g	50	9	-2.66872154287151
h	50	9	0.625806581391842
g	50	10	-2.21933335689641
h	50	10	-0.367172145343582
g	50	11	0.671139079561783
h	50	11	-0.0853838550064917
g	50	12	0.823413571995608
h	50	12	-0.805163260020572
g	50	13	-0.743610888571204
h	50	13	0.686641829150698
g	50	14	0.400094906837555
h	50	14	0.404762936356018
g	50	15	1.33499434069279
h	50	15	1.11790358365025
g	50	16	-0.364376229107462
h	50	16	-1.70843789293306
g	50	17	-1.86890857775643
h	50	17	-0.728980379576728
g	50	18	0.224039949727043
h	50	18	1.85115385600304
g	50	19	2.12790180417739
h	50	19	2.03661688450573
g	50	20	0.547863005663848
h	50	20	-0.373386263023859
g	50	21	-1.11183126950439
h	50	21	-2.01879240672012
g	50	22	-0.914823901477657
h	50	22	-3.93915331219774
g	50	23	-0.860065142886995
h	50	23	-1.87963567772963
g	50	24	-1.92409712446969
h	50	24	-0.164408257174815
g	50	25	0.0842096280741547
h	50	25	-1.35460951485526
g	50	26	0.694975211584335
h	50	26	-0.254948775140938
g	50	27	0.0470174219961916
h	50	27	-0.605866792214636
g	50	28	1.01826820793250
h	50	28	-0.953447979372585
g	50	29	0.390972748199470
h	50	29	-0.0265803145465999
g	50	30	-0.186577742779620
h	50	30	-0.105957478341192
g	50	31	1.02707577594777
h	50	31	0.328511436122765
g	50	32	0.0231312278747249
h	50	32	-0.421181442943614
g	50	33	-0.304111615229106
h	50	33	-1.65516371175669
g	50	34	0.451445494798792
h	50	34	0.0917856627939545
g	50	35	-1.13533983137664
h	50	35	-0.143154905269031
g	50	36	-2.97552822789030
h	50	36	1.14648271467137
g	50	37	-2.25571218618515
h	50	37	-0.660013666774275
g	50	38	-0.406489532827842
h	50	38	1.18547252206840
g	50	39	1.23764341594520
h	50	39	-0.586480809818233
g	50	40	0.335792793882521
h	50	40	0.533019420047315
g	50	41	-0.641889032025391
h	50	41	1.96553713380327
g	50	42	-0.0897518289768606
h	50	42	0.789477902849956
g	50	43	1.49483485933751
h	50	43	-0.428161780322094
g	50	44	0.548366901787621
h	50	44	1.47026455036312
g	50	45	-0.855767713709077
h	50	45	0.431719153387611
g	50	46	-1.56887101468850
h	50	46	0.238540555579538
g	50	47	-1.35358200053029
h	50	47	-0.556369594854341
g	50	48	2.54220576580862
h	50	48	1.36578640575200
g	50	49	1.15458690348448
h	50	49	0.194398354957629
g	50	50	-1.18567539275420
h	50	50	0.991137104152168
g	51	0	-1.78229811125921
g	51	1	-0.368996481637628
h	51	1	-0.449466316395678
g	51	2	2.40126346933173
h	51	2	0.487959312937941
g	51	3	0.493081380941032
h	51	3	0.160126787992247
g	51	4	-4.96901878832171
h	51	4	0.260998056021624
g	51	5	1.40936642180297
h	51	5	-1.46543166054081
g	51	6	4.75772663587220
h	51	6	-1.52662007985855
g	51	7	-1.10966457054072
h	51	7	0.216478665348474
g	51	8	-3.26409285322846
h	51	8	1.42262660593503
g	51	9	1.67420483244710
h	51	9	-0.252461871694914
g	51	10	2.05709105330709
h	51	10	-0.561905846916247
g	51	11	-0.314106387893311
h	51	11	-0.561588874693197
g	51	12	-1.67301432544274
h	51	12	0.675046325479600
g	51	13	0.505608132353453
h	51	13	1.21147967484444
g	51	14	0.465578071395876
h	51	14	-0.817770321772115
g	51	15	-1.13401669074659
h	51	15	-0.711786187759936
g	51	16	-1.65220085013073
h	51	16	1.33502770180810
g	51	17	3.62684045812836
h	51	17	1.29495358769201
g	51	18	1.54745081212453
h	51	18	-0.425167314113109
g	51	19	-1.84091689410589
h	51	19	-1.88419538971055
g	51	20	-2.22435903338129
h	51	20	-0.566225809632862
g	51	21	-0.607211206606798
h	51	21	1.42618235634526
g	51	22	0.344377525460693
h	51	22	1.58519786005438
g	51	23	2.39969411896774
h	51	23	1.12706018117991
g	51	24	2.24665855385835
h	51	24	2.26092080370636
g	51	25	1.05288843932922
h	51	25	-0.265937713877458
g	51	26	0.182283595731809
h	51	26	-0.997853017466353
g	51	27	0.123345572236730
h	51	27	0.519076056960966
g	51	28	-0.710354524466186
h	51	28	0.711831198790857
g	51	29	0.00997257213598691
h	51	29	1.53274109906907
g	51	30	0.192854376648696
h	51	30	0.0989173556303968
g	51	31	0.382428092657742
h	51	31	0.441172626236575
g	51	32	1.58408752417660
h	51	32	1.69692366999051
g	51	33	-1.18103868217632
h	51	33	1.35559723731467
g	51	34	0.640877997259748
h	51	34	-0.408529275265373
g	51	35	0.284166765312824
h	51	35	0.408695544592007
g	51	36	0.699170028204512
h	51	36	0.906267617779441
g	51	37	1.97567594336098
h	51	37	0.353261138579808
g	51	38	0.737656623654286
h	51	38	1.42161598820352
g	51	39	-0.358789753652626
h	51	39	-1.01523973090705
g	51	40	-0.0425539900528388
h	51	40	-2.25084298639031
g	51	41	-0.496829670567554
h	51	41	-1.19881933918176
g	51	42	0.0731115869370559
h	51	42	-2.53336588753384
g	51	43	-1.60265736525985
h	51	43	-1.36220561780346
g	51	44	-0.321182704623670
h	51	44	0.194150889345974
g	51	45	0.285991764564480
h	51	45	0.862775524297817
g	51	46	1.56801447218663
h	51	46	-0.490671202922955
g	51	47	0.989783692325470
h	51	47	-0.0935634894328836
g	51	48	-1.69612171499135
h	51	48	-1.63611101064921
g	51	49	0.470829780587222
h	51	49	-0.344433911701741
g	51	50	1.58670687279558
h	51	50	0.764526535168503
g	51	51	1.06991097720903
h	51	51	0.631568110618966
g	52	0	3.16850167949895
g	52	1	3.40578378376668
h	52	1	1.19724004435843
g	52	2	-2.65450175896774
h	52	2	0.406822138528706
g	52	3	-2.99711277549862
h	52	3	-2.57648863722316
g	52	4	5.30636974241856
h	52	4	-0.169770577792330
g	52	5	0.928054536519566
h	52	5	0.876827637600253
g	52	6	-3.61749373535235
h	52	6	1.97629556971850
g	52	7	0.389462138582901
h	52	7	0.665020814924799
g	52	8	2.87684112670629
h	52	8	-2.13504055777851
g	52	9	1.17904409785826
h	52	9	-1.15613845802302
g	52	10	-0.971874222966598
h	52	10	1.26098624194205
g	52	11	-1.67459066942772
h	52	11	1.19594147395078
g	52	12	1.65848733003688
h	52	12	-0.224345630001426
g	52	13	0.636652427899839
h	52	13	-1.43263772553330
g	52	14	-1.39900718942105
h	52	14	-0.538652136436063
g	52	15	-0.421617783012531
h	52	15	-0.626926071153938
g	52	16	1.35675660043027
h	52	16	2.67522837533758
g	52	17	-2.62914754561539
h	52	17	-1.13139711780063
g	52	18	-2.75502263765592
h	52	18	-2.88925491634172
